id,price
8682320900,580000.0
3278600750,250000.0
5676000008,410000.0
3744000150,531155.0
3630080120,358000.0
7853360620,425000.0
255550100,326000.0
9268200484,650000.0
8562790720,749950.0
7140700690,239950.0
3624039183,315000.0
2254502071,375000.0
4310702838,375000.0
6431000749,349000.0
3362401761,450000.0
3629700120,669950.0
3226049565,504600.0
567000408,400000.0
825059349,1020000.0
7787920230,518000.0
5694000706,535000.0
1760650900,337500.0
2021000180,380000.0
6400700389,875000.0
6431000987,385000.0
2311400056,1987500.0
3224059107,649500.0
1245002281,1050000.0
121039156,249000.0
9211000110,525000.0
7625702263,402000.0
8085400586,1750000.0
2895800590,359800.0
100300530,330000.0
4092302096,433000.0
7010700308,1010800.0
7853370100,599832.0
6181500120,312891.0
567000775,449000.0
3331000035,495000.0
4216500110,819995.0
2776600082,407500.0
323079058,850000.0
1088100450,1720000.0
98300230,1459000.0
847100047,579000.0
1853080150,890776.0
6021503707,352500.0
9512200090,529000.0
9268850040,484000.0
7283900306,400000.0
1980200236,649950.0
2413910120,915000.0
7787920180,534950.0
1283800110,776000.0
6140100028,370000.0
1972200555,610000.0
6891100090,850000.0
3438503021,443000.0
4233600150,1150000.0
2770601782,453000.0
9268851020,735000.0
8682291050,810000.0
9468200109,1555000.0
2524069097,2238890.0
7625702441,377500.0
9521100866,482000.0
148000072,600000.0
1493300057,420000.0
3304030220,480000.0
7625702277,406000.0
1023059465,505000.0
3262300818,1865000.0
2937300040,942990.0
2768100206,440000.0
7904700134,390000.0
9521100867,475000.0
1702901618,420000.0
7237550100,1408760.0
7430500110,1378000.0
603000555,462500.0
3304300300,579950.0
6453550090,861111.0
2625069038,1450000.0
1760650820,290000.0
9578060230,535000.0
3416600750,585000.0
2487200490,670000.0
8964800330,3000000.0
5637500082,346000.0
324069112,1325000.0
524059322,999999.0
889000025,599000.0
2909310100,332000.0
8562780180,336750.0
1043000100,370000.0
1865400076,324000.0
8902000201,338500.0
715010530,1881580.0
4253400100,402723.0
3874900085,715000.0
1972200227,459000.0
8562770720,589999.0
6669080120,405000.0
9211010300,509900.0
3277800823,327000.0
8835770330,1057000.0
1220000371,327500.0
880000205,249000.0
1561750040,1375000.0
688000017,516500.0
2522059251,465000.0
2855000110,388000.0
6821101731,549000.0
476000017,553000.0
2770603523,530000.0
2255500123,747450.0
3438501329,305000.0
423059387,540000.0
6664500090,750000.0
2122059216,422000.0
9406530090,337000.0
7168100015,579950.0
5007500120,341780.0
3528900770,710200.0
9521100031,690000.0
524059330,1700000.0
6021503705,329000.0
3438501862,330000.0
3345700207,608500.0
6056111067,230000.0
8562790760,785000.0
1931300090,610950.0
9578500790,399950.0
9253900271,3567000.0
3881900317,579000.0
567000385,362500.0
7011201004,645000.0
7853420110,594866.0
7853420110,625000.0
3052700432,490000.0
2025049203,399950.0
952006823,380000.0
3832050760,270000.0
2767604724,505000.0
6632300207,385000.0
2767600688,414500.0
7570050450,347500.0
7430200100,1222500.0
4140940150,572000.0
1931300412,475000.0
8672200110,1088000.0
5087900040,350000.0
1972201967,520000.0
7502800100,679950.0
191100405,1575000.0
8956200760,541800.0
7202300110,810000.0
249000205,1537000.0
5100403806,467000.0
844000965,224000.0
7852140040,507250.0
9834201367,429000.0
3448900210,610685.0
7936000429,1007500.0
2997800021,475000.0
263000018,360000.0
6600060120,400000.0
1523300141,402101.0
291310100,400000.0
1523300157,325000.0
